Temperature,xSI_LIQ,xAL_LIQ,xS_LIQ,xNB_LIQ,xTI_LIQ,xC_LIQ,xB_LIQ,xMN_LIQ,xMO_LIQ,xCR_LIQ,xCO_LIQ,xFE_LIQ,xCU_LIQ,xNI_LIQ
1529.6199999999965,0.003971258978237924,0.010182366219725444,0.00035070646485239204,0.0684578569218623,0.02006202975401367,0.0032638929913064614,0.0010443875099141059,0.0006446715228498837,0.02601109244107138,0.19870472527479147,0.0006013849671739534,0.16313483208062618,0.0008649053042824118,0.5027058895692925
1530.9599999999964,0.003950825685557302,0.010246201464952618,0.000302546528921778,0.06793999014618535,0.019935161127445217,0.0033066273339686044,0.0009005976282396575,0.0006435593735405867,0.0258818959495408,0.1989687048758933,0.0006020265398200238,0.16348429250896446,0.0008691196652835005,0.5029684511716869
1532.2999999999963,0.003925513155254762,0.01030817302527185,0.00026374657342640513,0.06738461795535501,0.019809901594162176,0.003351228570114157,0.00078483244065854,0.0006424322488443265,0.025750477080429858,0.1992463474967517,0.0006027217079626779,0.16385022408761296,0.0008733866831814936,0.5032063973809742
1533.6399999999962,0.0038966233882365272,0.010368597325554396,0.00023225597295781404,0.0667998193617371,0.01968531002272194,0.003397527458727481,0.0006909289350319391,0.0006412836969761579,0.02561723602703169,0.19953473314933037,0.0006034622485340787,0.16422974922422395,0.000877671515612135,0.5034248016733242
1534.9799999999962,0.003865183676837231,0.010427725704339303,0.00020644220279316023,0.06619202685342342,0.019560657238277025,0.0034453930754778485,0.0006139898052059614,0.0006401085014670671,0.02548247784987341,0.19983150388787507,0.0006042417086705217,0.16462058177711672,0.0008819457743575098,0.5036277219442857
1536.319999999996,0.00383197691069256,0.010485749576875925,0.00018504744356104874,0.06556620056741404,0.0194353926320336,0.0034947310955388733,0.0005502469909462467,0.0006389024607558606,0.025346422520296622,0.2001348098231757,0.0006050552631551429,0.1650209777339651,0.0008861866953384753,0.503818300286251
1537.659999999996,0.0037975897113885137,0.010542811238758837,0.00016711627776235693,0.06492611397167725,0.0193091045881756,0.003545477967584412,0.0004968413737167045,0.0006376621394801562,0.02520922095567412,0.20044321142535645,0.000605899424090365,0.16542963671542865,0.0008903759607023044,0.5039989382502044
1538.999999999996,0.0037624587974686135,0.01059901489536508,0.00015192522960013764,0.0642746312041997,0.019181485597535894,0.003597594566945237,0.00045160975169145605,0.0006363846527430784,0.025070970468427354,0.20075558243375785,0.0006067717464310742,0.16584560233395101,0.000894498597261063,0.5041714697246225
1540.3399999999958,0.0037269090662527507,0.010654435963739006,0.0001389245708037844,0.06361393572483562,0.019052304859018435,0.003651060706245688,0.00041290955718250466,0.0006350674976132139,0.02493172743574078,0.20107102881675795,0.0006076705808924175,0.16626817857213258,0.0008985420836439469,0.5043373045651413
1541.6799999999957,0.003691182751791307,0.010709128307897997,0.00012769361083681137,0.06294570581080848,0.018921387876526034,0.0037058708149356346,0.0003794844976298962,0.0006337084274953294,0.024791516968869883,0.20138882598196992,0.0006085948828936094,0.16669686501091274,0.0009024956711056522,0.5044975393863269
1543.0199999999957,0.0036554610334432205,0.010763129660058856,0.00011790748211267756,0.06227124486013711,0.01878860162747047,0.0037620306874309966,0.0003503648984767916,0.000632305360113749,0.024650340039312907,0.20170837171823167,0.0006095440705770886,0.16713130852633726,0.0009063498813379808,0.5046530401549592
1544.3599999999956,0.0036198798317794707,0.010816465617918295,0.00010931281310996319,0.06159157680688398,0.01865384387661989,0.00381955508781289,0.00032479479894718873,0.0006308563102083353,0.024508178642315356,0.20202915135588517,0.0006105179213700777,0.16757126789310045,0.000910096138895706,0.5048045029051532
1545.6999999999955,0.0035845413167183955,0.010869152579104658,0.00010170997592047614,0.06090751575813472,0.018517035479286067,0.003878466002585371,0.0003021787992591871,0.0006293593398507784,0.024364999507949764,0.2023507119727114,0.000611516497396368,0.16801658802497807,0.0009137265020372404,0.5049524982440675
1547.0399999999954,0.0035495223129576796,0.010921199900532296,9.494010113878345e-05,0.06021971695502468,0.01837811481396386,0.003938791370776925,0.0002820432105790374,0.0006278125211500985,0.024220756756555942,0.20267264314411668,0.0006125400920407222,0.1684671812563001,0.0009172334642384672,0.5050975041006246
1548.3799999999953,0.0035148804754936203,0.0109726114978967,8.88755250194398e-05,0.05952871429981774,0.01823703372739493,0.00400056416164303,0.0002640074914908217,0.0006262139076129176,0.024075393790683384,0.2029945623773168,0.000613589191930973,0.16892301372972635,0.0009206098061169902,0.5052399300178564
1549.7199999999953,0.003480658862398469,0.011023387041598203,8.3412707608605e-05,0.05883494822041618,0.01809375455772518,0.004063821704663128,0.0002477630838013419,0.0006245615115336234,0.023928844633387538,0.20331610388151752,0.0006146644501915338,0.16938409548917274,0.0009238484832812439,0.5053801353727049
1551.0599999999952,0.0034468893510029635,0.011073522861256012,7.846693701473797e-05,0.05813878655850973,0.01794824793074685,0.004128605202814129,0.0002330575932788082,0.000622853285570613,0.02378103486197555,0.20363690970712084,0.0006157666680150171,0.1698504732770796,0.0009269425398321314,0.5055184432257831
1552.399999999995,0.003413595214271826,0.011123012638997136,7.396833311878263e-05,0.05744054038965359,0.01780049111591199,0.004194959379304087,0.00021968285666747867,0.0006210871072130216,0.02363188224295381,0.20395662256012273,0.0006168967824606059,0.17032222532370453,0.0009298850402331325,0.5056551510153874
1553.739999999995,0.003380793082897758,0.011171847949047594,6.98588040008979e-05,0.05674047613527831,0.017650466791359704,0.004262932221667216,0.00020746585662419808,0.0006192607652163951,0.02348129714327691,0.20427487979127618,0.0006180558590044915,0.1707994576221239,0.0009326690143596434,0.5057905389638668
1555.079999999995,0.003348494454595432,0.011220018685116991,6.608970680642647e-05,0.05603882494089584,0.017498162111348074,0.004332574796800842,0.00019626174151525492,0.0006173719473473511,0.023329182771566034,0.2045913081948225,0.0006192450878043616,0.17128230132766906,0.000935287412003076,0.5059248768217087
1556.4199999999948,0.003316706867044816,0.011267513405790831,6.262003404727781e-05,0.05533579002362323,0.01734356799991948,0.004403941117327388,0.00018594841462560936,0.0006154182289577541,0.023175435287915037,0.2049055193464621,0.0006204657829510508,0.1717709110236255,0.000937733064130196,0.5060584294035795
1557.7599999999948,0.003285434819177002,0.011314319620161281,5.941499527854184e-05,0.05463155250078052,0.01718667861604437,0.0044770880443914885,0.00017642230391618828,0.0006133970620356221,0.023019943810328868,0.20521710527632117,0.0006217193842051939,0.1722654636682788,0.0009399986489185206,0.5061914612501627
1558.5214907042648,0.003267894286138925,0.011340606648981136,5.770006021642744e-05,0.05423087792335687,0.01709649799765862,0.0045194718242490915,0.00017132536755065577,0.0006122174071673316,0.022930759780346675,0.20539283888839624,0.0006224470328987742,0.17254922956174687,0.0009412030337671903,0.5062669301875252
1558.5214907042669,0.003267894286138897,0.011340606648981073,5.77000602164262e-05,0.05423087792335652,0.017096497997658482,0.004519471824249051,0.0001713253675506502,0.0006122174071673374,0.022930759780346584,0.20539283888839555,0.0006224470328987738,0.17254922956174784,0.0009412030337672016,0.5062669301875254
1559.0999999999947,0.0032617300263983575,0.011369880196877681,5.675618894913464e-05,0.05395248760271213,0.017033311254970904,0.004461782801276645,0.00016852069790123647,0.000611718397328712,0.022872852224441093,0.2054746829822777,0.0006228642625370981,0.17274586632721975,0.0009427288584209575,0.5064248181786887
1560.4399999999946,0.003247190140553445,0.011436475915088805,5.465107728346125e-05,0.05330672073819261,0.016885727888539745,0.004331657738167458,0.00016226554868482664,0.0006105175383119239,0.022738734087260935,0.20566680945289528,0.0006238534208345076,0.1732037504192003,0.0009461156917135675,0.5067855303432734
1561.7799999999945,0.003232313914576861,0.011501365125823448,5.2652740995609134e-05,0.05265975770001638,0.016736438846248893,0.004206229168064395,0.00015632779407787572,0.0006092535532527069,0.022604587790726632,0.20586226060632642,0.0006248748599064693,0.1736650520694903,0.0009492933714177933,0.5071395924590761
1563.1199999999944,0.003217134960727507,0.011564526744020066,5.075362960850839e-05,0.05201172425152434,0.016585450719392436,0.004085269854835752,0.00015068498441472814,0.0006079260561887917,0.022470356024141578,0.2060607462333752,0.0006259292908844036,0.17412982952629688,0.0009522578924734297,0.5074874098321166
