Temperature,CrCr,CrFe,CrNb,CrMo,CrTi,CrAl,CrCo,CrC,CrMn,CrSi,CrS,CrB,CrCu,FeCr,FeFe,FeNb,FeMo,FeTi,FeAl,FeCo,FeC,FeMn,FeSi,FeS,FeB,FeCu,NbCr,NbFe,NbNb,NbMo,NbTi,NbAl,NbCo,NbC,NbMn,NbSi,NbS,NbB,NbCu,MoCr,MoFe,MoNb,MoMo,MoTi,MoAl,MoCo,MoC,MoMn,MoSi,MoS,MoB,MoCu,TiCr,TiFe,TiNb,TiMo,TiTi,TiAl,TiCo,TiC,TiMn,TiSi,TiS,TiB,TiCu,AlCr,AlFe,AlNb,AlMo,AlTi,AlAl,AlCo,AlC,AlMn,AlSi,AlS,AlB,AlCu,CoCr,CoFe,CoNb,CoMo,CoTi,CoAl,CoCo,CoC,CoMn,CoSi,CoS,CoB,CoCu,CCr,CFe,CNb,CMo,CTi,CAl,CCo,CC,CMn,CSi,CS,CB,CCu,MnCr,MnFe,MnNb,MnMo,MnTi,MnAl,MnCo,MnC,MnMn,MnSi,MnS,MnB,MnCu,SiCr,SiFe,SiNb,SiMo,SiTi,SiAl,SiCo,SiC,SiMn,SiSi,SiS,SiB,SiCu,SCr,SFe,SNb,SMo,STi,SAl,SCo,SC,SMn,SSi,SS,SB,SCu,BCr,BFe,BNb,BMo,BTi,BAl,BCo,BC,BMn,BSi,BS,BB,BCu,CuCr,CuFe,CuNb,CuMo,CuTi,CuAl,CuCo,CuC,CuMn,CuSi,CuS,CuB,CuCu
1575.18,119533.544,41186.9212,109141.777,42506.6464,176712.993,125622.016,17365.6639,-79437.749,88570.354,121570.139,13227.028,3819.84,53568.04,41186.9215,112959.042,88003.036,60086.295,130506.353,78177.9417,13736.5055,22.706,74132.087,173435.017,27492.72985,21112.7427,37282.1158,109141.777,88003.035,481187.606,64617.059,269980.521,186816.966,31482.0232,-146887.593,128361.534,184805.36,70137.416,32851.061,153241.001,42506.64668,60086.295,64617.0597,664433.952,167094.322,139086.42,8834.54,-90233.814,76434.848,168464.936,4252.419,-53605.356,77598.375,176712.995,130506.353,269980.526,167094.322,1228661.891,226584.826,58306.022,-153907.583,210706.652,362648.455,75773.532,-129817.171,121830.527,125622.016,78177.942,186816.966,139086.42,226584.821,1289971.336,56074.815,159148.007,164236.362,359496.085,112768.524,181410.199,22576.983,17365.664,13736.505,31482.023,8834.539,58306.022,56074.815,20568322.33,-20824.0925,33637.463,111986.662,31778.9131,-9536.812,59391.487,-79437.745,22.706,-146887.594,-90233.818,-153907.589,159148.003,-20824.092,4263224.307,8192.051,341195.135,43371.759,74246.334,116568.834,88570.354,74132.086,128361.534,76434.848,210706.651,164236.357,33637.463,8192.05,22201008.38,222461.925,38928.75,-30407.631,22714.022,121570.139,173435.022,184805.356,168464.932,362648.461,359496.086,111986.662,341195.137,222461.922,4894217.085,456387.416,314260.249,251659.301,13227.029,27492.73,70137.4162,4252.419,75773.532,112768.524,31778.9135,43371.759,38928.75,456387.415,352373591,55733.394,-2944.163,3819.841,21112.743,32851.062,-53605.356,-129817.169,181410.196,-9536.812,74246.334,-30407.631,314260.245,55733.394,118873314.9,69103.439,53568.04,37282.11552,153241,77598.375,121830.526,22576.983,59391.487,116568.837,22714.022,251659.305,-2944.164,69103.438,13514305.42
1576.52,119637.471,41309.5578,109162.422,42550.63,176844.424,125717.582,17450.8561,-79433.467,88667.565,121705.127,13388.422,3888.175,53619.817,41309.5576,112915.682,88124.758,60151.808,130673.634,78308.2801,13831.7169,81.208,74239.036,173624.787,27602.95999,21201.9522,37384.8074,109162.422,88124.758,485385.786,64601.093,270078.731,186886.13,31491.2601,-147020.56,128376.71,184937.757,70326.463,32771.1,153089.011,42550.62919,60151.807,64601.0926,668948.656,167158.83,139180.612,8893.642,-90262.723,76467.374,168592.167,4341.039,-53619.078,77566.294,176844.427,130673.634,270078.726,167158.836,1239235.531,226746.29,58461.623,-154147.36,210831.541,362967.654,75965.031,-129947.361,121920.453,125717.582,78308.28,186886.136,139180.613,226746.291,1286999.17,56180.76,159051.73,164427.701,359482.734,112951.909,181398.379,22625.481,17450.856,13831.717,31491.26,8893.643,58461.623,56180.76,20539458.56,-20772.0859,33695.237,112178.588,31877.8383,-9488.843,59113.45,-79433.463,81.208,-147020.564,-90262.724,-154147.359,159051.73,-20772.086,4382549.9,8182.475,341240.734,43307.255,74129.361,116478.302,88667.564,74239.036,128376.71,76467.374,210831.541,164427.699,33695.237,8182.476,22294640.27,222596.694,39091.739,-30446.498,22739.418,121705.126,173624.784,184937.756,168592.166,362967.651,359482.73,112178.588,341240.73,222596.701,4921699.414,456658.731,314308.779,251803.441,13388.421,27602.96,70326.4629,4341.039,75965.03,112951.909,31877.8382,43307.255,39091.739,456658.724,364502463,55779.398,-2770.764,3888.174,21201.952,32771.1,-53619.078,-129947.359,181398.38,-9488.843,74129.362,-30446.498,314308.774,55779.398,122963124.9,69072.59,53619.816,37384.807,153089.014,77566.294,121920.452,22625.481,59113.45,116478.3,22739.418,251803.444,-2770.764,69072.59,13517445.65
1577.86,119741.249,41432.0212,109182.781,42594.4435,176975.311,125813.1,17535.9921,-79428.998,88764.588,121840.41,13549.706,3956.277,53671.499,41432.0219,112871.165,88246.37,60216.873,130840.419,78438.3825,13926.8826,139.457,74345.447,173814.605,27713.22491,21291.0452,37487.3471,109182.781,88246.369,489708.616,64584.953,270177.099,186955.075,31500.2073,-147153.809,128391.658,185070.439,70515.547,32690.935,152937.144,42594.4441,60216.873,64584.9531,673545.318,167222.987,139274.548,8952.693,-90291.686,76499.699,168719.625,4429.842,-53633.044,77534.168,176975.306,130840.418,270177.106,167222.988,1250134.879,226907.885,58616.228,-154383.989,210956.402,363286.608,76158.045,-130076.172,122010.468,125813.101,78438.383,186955.076,139274.548,226907.879,1284238.355,56286.312,158955.021,164620.022,359469.628,113135.677,181386.368,22674.27,17535.993,13926.883,31500.208,8952.693,58616.229,56286.312,20509245.55,-20719.6918,33752.945,112371.046,31977.0134,-9440.958,58835.493,-79428.994,139.456,-147153.814,-90291.682,-154383.981,158955.022,-20719.692,4504931.831,8172.711,341286.328,43242.492,74011.914,116387.324,88764.589,74345.447,128391.659,76499.699,210956.399,164620.023,33752.945,8172.711,22391659.71,222731.498,39254.717,-30485.598,22764.736,121840.411,173814.607,185070.436,168719.628,363286.609,359469.625,112371.046,341286.321,222731.502,4949592.428,456931.739,314357.688,251947.844,13549.706,27713.2243,70515.5471,4429.841,76158.046,113135.676,31977.0128,43242.491,39254.717,456931.738,376952814.8,55825.879,-2597.655,3956.278,21291.045,32690.936,-53633.044,-130076.171,181386.365,-9440.958,74011.915,-30485.598,314357.688,55825.88,127161505.4,69041.628,53671.5,37487.34674,152937.146,77534.167,122010.468,22674.269,58835.493,116387.321,22764.736,251947.838,-2597.654,69041.627,13524214.34
1579.2,119844.969,41554.301,109202.856,42638.0717,177105.668,125908.533,17621.0708,-79424.344,88861.413,121975.939,13710.884,4024.145,53723.08,41554.3009,112825.461,88367.869,60281.483,131006.72,78568.2124,14021.9937,197.466,74451.295,174004.429,27823.51686,21380.012,37589.7259,109202.856,88367.869,494160.983,64568.618,270275.633,187023.782,31508.8533,-147287.373,128406.357,185203.357,70704.66,32610.558,152785.372,42638.07157,60281.483,64568.6178,678228,167286.785,139368.198,9011.67,-90320.739,76531.799,168847.258,4518.796,-53647.274,77501.948,177105.664,131006.721,270275.633,167286.79,1261373.033,227069.562,58769.887,-154617.563,211081.234,363605.369,76352.53,-130203.71,122100.546,125908.533,78568.212,187023.783,139368.198,227069.563,1281689.332,56391.453,158857.817,164813.294,359456.689,113319.802,181374.11,22723.326,17621.071,14021.994,31508.854,9011.671,58769.887,56391.454,20477643.31,-20666.914,33810.568,112563.975,32076.4187,-9393.17,58557.637,-79424.346,197.467,-147287.377,-90320.74,-154617.567,158857.82,-20666.914,4630483.287,8162.733,341331.859,43177.45,73893.968,116295.869,88861.413,74451.295,128406.357,76531.799,211081.233,164813.299,33810.568,8162.733,22492185.68,222866.279,39417.69,-30524.947,22789.934,121975.94,174004.426,185203.363,168847.26,363605.363,359456.692,112563.975,341331.867,222866.284,4977889.949,457206.396,314406.93,252092.442,13710.884,27823.5169,70704.6604,4518.796,76352.529,113319.802,32076.4181,43177.449,39417.69,457206.399,389736746.3,55872.815,-2424.838,4024.145,21380.012,32610.558,-53647.274,-130203.717,181374.112,-9393.171,73893.967,-30524.948,314406.929,55872.815,131472546.1,69010.536,53723.08,37589.72603,152785.376,77501.948,122100.545,22723.326,58557.636,116295.867,22789.933,252092.449,-2424.838,69010.536,13534675.48
1580.54,119948.725,41676.3837,109222.652,42681.494,177235.518,126003.841,17706.0891,-79419.51,88958.025,122111.664,13871.958,4091.772,53774.55,41676.38301,112778.533,88489.251,60345.626,131172.552,78697.7305,14117.0397,255.251,74556.552,174194.219,27933.82748,21468.8391,37691.933,109222.652,88489.252,498748.062,64552.062,270374.314,187092.21,31517.1853,-147421.294,128420.781,185336.467,70893.795,32529.955,152633.686,42681.49422,60345.627,64552.0626,683000.917,167350.225,139461.532,9070.553,-90349.918,76563.645,168975.016,4607.871,-53661.796,77469.583,177235.514,131172.553,270374.312,167350.227,1272964.094,227231.29,58922.644,-154848.184,211206.023,363923.982,76548.441,-130330.125,122190.664,126003.841,78697.731,187092.202,139461.531,227231.284,1279353.24,56496.166,158760.056,165007.493,359443.842,113504.261,181361.555,22772.627,17706.089,14117.04,31517.185,9070.553,58922.644,56496.166,20444605.82,-20613.756,33868.088,112757.312,32176.0344,-9345.495,58279.9,-79419.506,255.251,-147421.298,-90349.923,-154848.186,158760.061,-20613.757,4759324.456,8152.515,341377.312,43112.112,73775.496,116203.904,88958.025,74556.553,128420.781,76563.644,211206.024,165007.497,33868.088,8152.515,22596348.16,223000.962,39580.661,-30564.567,22814.968,122111.663,174194.223,185336.472,168975.017,363923.984,359443.84,112757.312,341377.316,223000.963,5006587.002,457482.667,314456.435,252237.196,13871.957,27933.8276,70893.7943,4607.87,76548.44,113504.262,32176.0339,43112.112,39580.661,457482.672,402867097.5,55920.182,-2252.317,4091.772,21468.84,32529.955,-53661.796,-130330.126,181361.56,-9345.495,73775.496,-30564.567,314456.442,55920.182,135900577.2,68979.299,53774.55,37691.93344,152633.684,77469.582,122190.663,22772.628,58279.9,116203.906,22814.968,252237.202,-2252.317,68979.298,13548900.05
1581.88,120052.616,41798.2573,109242.174,42724.6957,177364.877,126098.987,17791.0446,-79414.501,89054.414,122247.53,14032.928,4159.154,53825.901,41798.25698,112730.345,88610.517,60409.292,131337.926,78826.8997,14212.0104,312.819,74661.192,174383.931,28044.14773,21557.5169,37793.959,109242.174,88610.518,503475.299,64535.266,270473.128,187160.33,31525.1909,-147555.607,128434.908,185469.718,71082.943,32449.117,152482.049,42724.69595,60409.293,64535.266,687868.579,167413.302,139554.521,9129.32,-90379.261,76595.21,169102.843,4697.035,-53676.631,77437.023,177364.879,131337.927,270473.129,167413.299,1284922.458,227393.02,59074.546,-155075.927,211330.756,364242.49,76745.739,-130455.513,122280.798,126098.987,78826.9,187160.329,139554.521,227393.028,1277231.62,56600.431,158661.683,165202.586,359430.99,113689.033,181348.677,22822.154,17791.045,14212.011,31525.191,9129.319,59074.546,56600.431,20410086.1,-20560.226,33925.487,112950.992,32275.8409,-9297.943,58002.304,-79414.501,312.819,-147555.611,-90379.261,-155075.932,158661.681,-20560.226,4891582.523,8142.032,341422.63,43046.461,73656.476,116111.398,89054.414,74661.192,128434.908,76595.209,211330.758,165202.589,33925.487,8142.032,22704285.13,223135.47,39743.634,-30604.474,22839.8,122247.53,174383.931,185469.719,169102.839,364242.488,359430.99,112950.992,341422.633,223135.476,5035680.01,457760.516,314506.147,252382.059,14032.929,28044.1483,71082.9429,4697.035,76745.739,113689.034,32275.8412,43046.461,39743.634,457760.52,416357408.4,55967.961,-2080.093,4159.154,21557.517,32449.117,-53676.632,-130455.522,181348.68,-9297.943,73656.475,-30604.475,314506.14,55967.96,140450178.6,68947.9,53825.901,37793.95882,152482.052,77437.022,122280.797,22822.154,58002.303,116111.393,22839.799,252382.05,-2080.093,68947.9,13566963.02
1583.22,120156.737,41919.91,109261.427,42767.6595,177493.761,126193.934,17875.935,-79409.323,89150.567,122383.486,14193.798,4226.289,53877.125,41919.91037,112680.859,88731.666,60472.471,131502.854,78955.6824,14306.8962,370.183,74765.186,174573.52,28154.47087,21646.0335,37895.7926,109261.427,88731.665,508348.418,64518.205,270572.079,187228.113,31532.8586,-147690.352,128448.716,185603.062,71272.099,32368.035,152330.463,42767.66,60472.471,64518.2054,692835.702,167476.009,139647.137,9187.949,-90408.807,76626.467,169230.684,4786.257,-53691.804,77404.218,177493.76,131502.853,270572.078,167476.012,1297263.519,227554.733,59225.636,-155300.882,211455.429,364560.939,76944.388,-130580.003,122370.924,126193.934,78955.683,187228.108,139647.137,227554.739,1275326.113,56704.23,158562.618,165398.549,359418.059,113874.097,181335.407,22871.886,17875.935,14306.896,31532.859,9187.948,59225.636,56704.23,20374035.13,-20506.327,33982.746,113144.951,32375.8213,-9250.526,57724.867,-79409.32,370.183,-147690.352,-90408.808,-155300.881,158562.62,-20506.326,5027391.878,8131.258,341467.769,42980.485,73536.884,116018.318,89150.567,74765.187,128448.717,76626.467,211455.429,165398.551,33982.746,8131.258,22816141.55,223269.749,39906.613,-30644.687,22864.387,122383.487,174573.523,185603.058,169230.682,364560.939,359418.063,113144.952,341467.768,223269.749,5065166.699,458039.899,314555.977,252526.953,14193.799,28154.4714,71272.1001,4786.257,76944.388,113874.097,32375.8221,42980.485,39906.613,458039.899,430222059,56016.131,-1908.166,4226.289,21646.033,32368.035,-53691.804,-130580.001,181335.413,-9250.526,73536.883,-30644.687,314555.979,56016.13,145126220.2,68916.326,53877.125,37895.79226,152330.464,77404.218,122370.924,22871.886,57724.867,116018.318,22864.386,252526.949,-1908.166,68916.326,13588947.38
1584.56,120261.187,42041.3285,109280.414,42810.3684,177622.184,126288.644,17960.7564,-79403.983,89246.472,122519.479,14354.569,4293.171,53928.214,42041.32827,112630.034,88852.693,60535.147,131667.343,79084.041,14401.6854,427.349,74868.507,174762.939,28264.78747,21734.3778,37997.4223,109280.414,88852.693,513373.49,64500.857,270671.138,187295.53,31540.1753,-147825.552,128462.183,185736.448,71461.258,32286.698,152178.9,42810.3678,60535.147,64500.8564,697907.261,167538.34,139739.35,9246.417,-90438.592,76657.389,169358.484,4875.507,-53707.338,77371.118,177622.185,131667.343,270671.14,167538.341,1310003.668,227716.39,59375.954,-155523.112,211580.007,364879.354,77144.353,-130703.693,122461.02,126288.643,79084.04,187295.53,139739.35,227716.388,1273639.16,56807.545,158462.818,165595.357,359404.964,114059.433,181321.717,22921.803,17960.756,14401.685,31540.175,9246.417,59375.953,56807.545,20336400.91,-20452.068,34039.847,113339.124,32475.9569,-9203.259,57447.608,-79403.985,427.349,-147825.55,-90438.589,-155523.112,158462.815,-20452.067,5166895.408,8120.168,341512.694,42914.171,73416.697,115924.631,89246.471,74868.507,128462.182,76657.389,211580.008,165595.361,34039.847,8120.167,22932076.41,223403.714,40069.602,-30685.222,22888.686,122519.478,174762.94,185736.45,169358.481,364879.358,359404.97,113339.124,341512.698,223403.717,5095045.994,458320.789,314605.877,252671.83,14354.569,28264.7877,71461.2583,4875.507,77144.354,114059.434,32475.9578,42914.172,40069.603,458320.784,444476249.4,56064.674,-1736.538,4293.17,21734.378,32286.698,-53707.338,-130703.692,181321.72,-9203.258,73416.697,-30685.222,314605.874,56064.674,149933832.1,68884.56,53928.213,37997.42215,152178.898,77371.118,122461.02,22921.804,57447.609,115924.628,22888.687,252671.834,-1736.538,68884.56,13614943.12
1585.9,120366.071,42162.5003,109299.144,42852.8053,177750.161,126383.079,18045.5054,-79398.489,89342.115,122655.451,14515.242,4359.798,53979.16,42162.50033,112577.826,88973.6,60597.306,131831.404,79211.9348,14496.3667,484.323,74971.124,174952.14,28375.08933,21822.5403,38098.8375,109299.144,88973.6,518556.888,64483.197,270770.316,187362.559,31547.1284,-147961.249,128475.285,185869.822,71650.413,32205.1,152027.344,42852.80597,60597.307,64483.1977,703088.52,167600.289,139831.129,9304.703,-90468.659,76687.946,169486.181,4964.754,-53723.256,77337.672,177750.166,131831.404,270770.318,167600.29,1323159.696,227877.939,59525.541,-155742.689,211704.503,365197.79,77345.605,-130826.68,122551.062,126383.08,79211.935,187362.558,139831.129,227877.936,1272173.299,56910.354,158362.201,165792.993,359391.62,114245.022,181307.56,22971.889,18045.506,14496.367,31547.129,9304.703,59525.542,56910.355,20297126.44,-20397.456,34096.771,113533.441,32576.2304,-9156.149,57170.548,-79398.494,484.323,-147961.252,-90468.66,-155742.694,158362.199,-20397.457,5310244.101,8108.733,341557.35,42847.51,73295.897,115830.301,89342.115,74971.124,128475.285,76687.945,211704.496,165792.994,34096.77,8108.733,23052253.67,223537.3,40232.605,-30726.097,22912.659,122655.451,174952.144,185869.818,169486.18,365197.786,359391.619,113533.441,341557.351,223537.303,5125318.32,458603.14,314655.77,252816.644,14515.242,28375.0898,71650.4136,4964.754,77345.606,114245.022,32576.2303,42847.511,40232.605,458603.14,459136079.4,56113.574,-1565.209,4359.798,21822.54,32205.1,-53723.257,-130826.684,181307.559,-9156.15,73295.896,-30726.097,314655.77,56113.573,154878464.3,68852.591,53979.16,38098.83811,152027.341,77337.672,122551.063,22971.889,57170.548,115830.301,22912.66,252816.64,-1565.209,68852.592,13645049.21
1587.24,120471.491,42283.4105,109317.619,42894.9562,177877.705,126477.204,18130.1807,-79392.8513,89437.485,122791.348,14675.817,4426.165,54029.956,42283.41074,112524.188,89094.385,60658.934,131995.044,79339.3261,14590.9311,541.1087,75073.006,175141.072,28485.36752,21910.5083,38200.0264,109317.62,89094.385,523905.361,64465.205,270869.599,187429.161,31553.7079,-148097.4843,128488.001,186003.133,71839.56,32123.229,151875.768,42894.95625,60658.934,64465.2048,708385.045,167661.847,139922.446,9362.786,-90499.0463,76718.111,169613.717,5053.967,-53739.583,77303.83,177877.709,131995.045,270869.601,167661.845,1336749.689,228039.361,59674.438,-155959.6843,211828.881,365516.274,77548.115,-130949.084,122641.029,126477.204,79339.326,187429.161,139922.446,228039.359,1270931.571,57012.641,158260.7057,165991.431,359377.944,114430.846,181292.876,23022.124,18130.181,14590.931,31553.708,9362.786,59674.438,57012.642,20256151.72,-20342.5003,34153.5,113727.834,32676.6246,-9109.212,56893.705,-79392.851,541.109,-148097.479,-90499.045,-155959.681,158260.709,-20342.5,5457597.946,8096.928,341601.684,42780.494,73174.459,115735.296,89437.486,75073.006,128488.001,76718.111,211828.879,165991.434,34153.5,8096.9277,23176851.32,223670.424,40395.626,-30767.33,22936.264,122791.347,175141.074,186003.131,169613.715,365516.269,359377.941,113727.834,341601.6857,223670.421,5155985.004,458886.925,314705.596,252961.318,14675.818,28485.3676,71839.5596,5053.967,77548.115,114430.846,32676.6245,42780.4947,40395.626,458886.924,474218589.2,56162.813,-1394.179,4426.166,21910.508,32123.229,-53739.583,-130949.091,181292.881,-9109.212,73174.4587,-30767.33,314705.594,56162.813,159965876.7,68820.405,54029.957,38200.02703,151875.772,77303.831,122641.029,23022.125,56893.705,115735.2957,22936.264,252961.324,-1394.178,68820.405,13679369.65
1588.58,120577.555,42404.0454,109335.848,42936.8024,178004.828,126570.978,18214.7775,-79387.0784,89532.57,122927.108,14836.296,4492.271,54080.596,42404.04517,112469.072,89215.047,60720.013,132158.271,79466.1732,14685.3659,597.7086,75174.123,175329.683,28595.6123,21998.2724,38300.9774,109335.847,89215.047,529426.009,64446.855,270968.983,187495.303,31559.9004,-148234.2894,128500.307,186136.322,72028.692,32041.08,151724.176,42936.8025,60720.013,64446.855,713802.706,167723.007,140013.267,9420.641,-90529.7964,76747.853,169741.027,5143.114,-53756.342,77269.541,178004.831,132158.271,270968.979,167723.006,1350792.633,228200.603,59822.682,-156174.1394,211953.153,365834.829,77751.855,-131071.002,122730.897,126570.978,79466.173,187495.309,140013.267,228200.603,1269917.613,57114.385,158158.2806,166190.663,359363.829,114616.887,181277.638,23072.494,18214.777,14685.366,31559.9,9420.641,59822.681,57114.384,20213414.73,-20287.2104,34210.015,113922.231,32777.1217,-9062.455,56617.098,-79387.079,597.708,-148234.291,-90529.794,-156174.137,158158.277,-20287.21,5609126.731,8084.725,341645.649,42713.116,73052.364,115639.58,89532.57,75174.123,128500.308,76747.854,211953.153,166190.659,34210.015,8084.7246,23306059.32,223803.009,40558.669,-30808.937,22959.46,122927.109,175329.68,186136.319,169741.026,365834.833,359363.833,113922.232,341645.6506,223803.003,5187049.169,459172.096,314755.278,253105.806,14836.296,28595.6127,72028.6925,5143.114,77751.855,114616.887,32777.1224,42713.1166,40558.669,459172.099,489741848.6,56212.376,-1223.446,4492.271,21998.272,32041.079,-53756.343,-131070.997,181277.633,-9062.455,73052.3636,-30808.938,314755.269,56212.376,165202169.2,68787.989,54080.595,38300.97706,151724.175,77269.54,122730.896,23072.494,56617.098,115639.5806,22959.459,253105.799,-1223.447,68787.989,13718017.41
1589.92,120684.376,42524.3905,109353.836,42978.331,178131.542,126664.367,18299.2927,-79381.1819,89627.357,123062.677,14996.681,4558.111,54131.069,42524.39077,112412.423,89335.586,60780.526,132321.089,79592.4374,14779.6593,654.1231,75274.442,175517.918,28705.81611,22085.8207,38401.6757,109353.836,89335.586,535126.37,64428.125,271068.461,187560.965,31565.6939,-148371.7049,128512.183,186269.335,72217.807,31958.643,151572.529,42978.33061,60780.525,64428.1246,719347.748,167783.757,140103.565,9478.245,-90560.9529,76777.145,169868.046,5232.165,-53773.558,77234.752,178131.54,132321.089,271068.46,167783.758,1365308.411,228361.645,59970.31,-156386.1149,212077.291,366153.493,77956.805,-131192.514,122820.642,126664.366,79592.437,187560.97,140103.565,228361.651,1269135.265,57215.564,158054.8351,166390.661,359349.203,114803.13,181261.796,23122.98,18299.292,14779.659,31565.694,9478.246,59970.31,57215.565,20168849.48,-20231.5949,34266.298,114116.561,32877.707,-9015.891,56340.745,-79381.18,654.123,-148371.7,-90560.952,-156386.119,158054.837,-20231.595,5765010.245,8072.095,341689.193,42645.371,72929.591,115543.114,89627.358,75274.442,128512.183,76777.146,212077.291,166390.658,34266.298,8072.0961,23440076.65,223934.973,40721.739,-30850.935,22982.204,123062.677,175517.921,186269.34,169868.048,366153.491,359349.205,114116.562,341689.1951,223934.971,5218514.743,459458.637,314804.736,253250.029,14996.681,28705.8162,72217.8079,5232.166,77956.805,114803.13,32877.7076,42645.3721,40721.739,459458.633,505725007.7,56262.25,-1053.013,4558.111,22085.82,31958.643,-53773.558,-131192.519,181261.795,-9015.891,72929.5911,-30850.936,314804.733,56262.249,170593812,68755.329,54131.069,38401.67561,151572.533,77234.752,122820.642,23122.981,56340.746,115543.1151,22982.203,253250.023,-1053.013,68755.329,13761116.47
1591.26,120792.07,42644.4316,109371.59,43019.5242,178257.859,126757.33,18383.7233,-79375.1754,89721.835,123197.991,15156.972,4623.684,54181.372,42644.43214,112354.19,89456.001,60840.452,132483.505,79718.0754,14873.8,710.3516,75373.932,175705.721,28815.96958,22173.143,38502.1107,109371.591,89456.001,541014.38,64408.989,271168.034,187626.122,31571.0767,-148509.7614,128523.605,186402.112,72406.901,31875.911,151420.823,43019.5245,60840.452,64408.9882,725026.73,167844.087,140193.305,9535.575,-90592.5584,76805.957,169994.708,5321.089,-53791.254,77199.411,178257.861,132483.504,271168.03,167844.09,1380318.404,228522.452,60117.361,-156595.6714,212201.286,366472.301,78162.944,-131313.728,122910.243,126757.331,79718.075,187626.12,140193.305,228522.454,1268588.962,57316.16,157950.3186,166591.416,359333.961,114989.559,181245.292,23173.57,18383.723,14873.799,31571.076,9535.575,60117.36,57316.159,20122384.97,-20175.6664,34322.33,114310.748,32978.3638,-8969.53,56064.667,-79375.179,710.351,-148509.76,-90592.56,-156595.666,157950.319,-20175.666,5925439.279,8059.012,341732.251,42577.258,72806.12,115445.862,89721.835,75373.931,128523.605,76805.956,212201.284,166591.412,34322.33,8059.0116,23579118.28,224066.231,40884.841,-30893.341,23004.456,123197.991,175705.716,186402.11,169994.71,366472.304,359333.962,114310.748,341732.2486,224066.226,5250387.051,459746.5,314853.902,253393.923,15156.973,28815.9697,72406.9012,5321.089,78162.944,114989.559,32978.3646,42577.2586,40884.841,459746.501,522188336.5,56312.421,-882.873,4623.684,22173.143,31875.91,-53791.254,-131313.726,181245.292,-8969.529,72806.1206,-30893.341,314853.911,56312.42,176147685,68722.415,54181.372,38502.11038,151420.827,77199.411,122910.243,23173.569,56064.667,115445.8586,23004.456,253393.921,-882.874,68722.415,13808794.82
1592.6,120900.755,42764.1528,109389.119,43060.3682,178383.787,126849.832,18468.0648,-79369.0698,89815.99,123332.987,15317.171,4688.986,54231.497,42764.15331,112294.311,89576.292,60899.772,132645.522,79843.047,14967.7746,766.3892,75472.555,175893.031,28926.06349,22260.2285,38602.2675,109389.119,89576.292,547098.447,64389.424,271267.69,187690.732,31576.0358,-148648.4988,128534.55,186534.59,72595.971,31792.878,151269.04,43060.36806,60899.772,64389.4233,730846.654,167903.986,140282.456,9592.606,-90624.6598,76834.254,170120.94,5409.852,-53809.457,77163.465,178383.788,132645.521,271267.697,167903.984,1395844.69,228682.972,60263.869,-156802.8288,212325.115,366791.266,78370.253,-131434.733,122999.677,126849.833,79843.047,187690.727,140282.457,228682.97,1268283.742,57416.15,157844.6512,166792.915,359318.006,115176.16,181228.107,23224.246,18468.065,14967.774,31576.036,9592.606,60263.869,57416.15,20073946.17,-20119.4358,34378.09,114504.713,33079.0766,-8923.381,55788.88,-79369.072,766.389,-148648.503,-90624.656,-156802.83,157844.654,-20119.436,6090616.021,8045.444,341774.776,42508.775,72681.932,115347.785,89815.99,75472.555,128534.55,76834.254,212325.12,166792.913,34378.09,8045.4442,23723412.16,224196.696,41047.979,-30936.171,23026.174,123332.987,175893.032,186534.587,170120.944,366791.27,359318.002,114504.714,341774.7712,224196.695,5282672.916,460035.667,314902.707,253537.43,15317.171,28926.0633,72595.9709,5409.853,78370.254,115176.16,33079.0766,42508.7752,41047.979,460035.666,539153365,56362.877,-713.028,4688.987,22260.228,31792.878,-53809.456,-131434.73,181228.102,-8923.381,72681.9322,-30936.171,314902.716,56362.877,181871038,68689.235,54231.497,38602.26732,151269.043,77163.466,122999.677,23224.246,55788.88,115347.7812,23026.174,253537.426,-713.028,68689.235,13861196.45
