Temperature,xFE_FCC,xCO_FCC,xB_FCC,xNB_FCC,xMO_FCC,xSI_FCC,xCR_FCC,xMN_FCC,xTI_FCC,xNI_FCC,xAL_FCC,xCU_FCC,xC_FCC,xS_FCC
1520.239999999997,0.19244015488878974,0.0006897237939743483,5.7419976353484315e-06,0.029578689828360802,0.017686014516177625,0.0026652492377642195,0.21312362655428382,0.0005256444959126966,0.01056538005537334,0.5190510830219237,0.012499442777719716,0.0009131148452133128,0.0002540471417029906,2.0868451682727404e-06
1521.579999999997,0.19251647097369148,0.000689950813020922,4.966041702896959e-06,0.029479535654684773,0.0176628019458461,0.0026612081847442086,0.2131591087256851,0.0005253105969789181,0.010541679992462808,0.5190819325297469,0.012505384356812883,0.0009132392862304088,0.0002565977034483112,1.8131949445116466e-06
1522.919999999997,0.19261170241934336,0.000690235165680793,4.252203056814612e-06,0.02935593305315048,0.017633959139481445,0.002656193836888146,0.2132032225095261,0.0005248938374698353,0.010512081486121464,0.5191205429896986,0.012512708373329233,0.0009133856167379121,0.0002593294879555674,1.5598815602523513e-06
1524.2599999999968,0.19272916831562342,0.0006905873822748304,3.6141685286579322e-06,0.02920378740222587,0.017598506609366984,0.0026500669815083576,0.2132573093754396,0.0005243785701247739,0.010475529858036929,0.5191682608838766,0.012521628623621127,0.0009135525464961412,0.0002622771274214741,1.3321554554293193e-06
1525.5999999999967,0.19287110436393526,0.0006910150042034531,3.061493423220517e-06,0.029020527163794305,0.01755579101269062,0.002642763243159278,0.2133221051073155,0.0005237532020474591,0.010431297549375919,0.5192259827466206,0.012532262443289416,0.0009137343514666341,0.0002654684528807509,1.133865797752118e-06
1526.9399999999966,0.19303795837994764,0.0006915204354578462,2.5967400313905916e-06,0.02880600836948023,0.01750569344500842,0.0026343270296946297,0.21339742096432748,0.0005230133303285733,0.010379206631274838,0.5192938695370386,0.012544580505014518,0.0009139202587573761,0.00026891801206539625,9.663615731494569e-07
1528.2799999999966,0.19322828463128053,0.0006921005140646947,2.2149409118529664e-06,0.02856260509794625,0.01744865803196309,0.0026249079847749986,0.21348213334157573,0.0005221624856017552,0.010319668845911047,0.5193713092392104,0.012558406067922684,0.0009140955734767151,0.00027262502179961135,8.282235606782258e-07
1529.6199999999965,0.19343931054725555,0.0006927480771659235,1.90573344440079e-06,0.02829441241344804,0.017385520250924984,0.0026147203768141615,0.2135744975678976,0.0005212100302325438,0.010253516991094133,0.5194571552303916,0.012573465810410352,0.0009142440514105054,0.0002765769300263087,7.159894838022827e-07
1530.9599999999964,0.19366776704403635,0.0006934543580034601,1.656592799874221e-06,0.028006122625113875,0.017317258021943126,0.0026039921395111048,0.21367257102246845,0.0005201678109427315,0.010181751274425643,0.5195500702287569,0.0125894576948765,0.0009143501856837523,0.0002807556844324014,6.253170058622872e-07
1532.2999999999963,0.19391054004452865,0.0006942109096061063,1.45541332954079e-06,0.02770216169444568,0.01724479755581493,0.002592928555659852,0.21377453002025532,0.0005190474203770246,0.01010533742662706,0.519648793936814,0.012606101491607938,0.000914400510466509,0.00028514308309338603,5.5193737417601e-07
1533.6399999999962,0.19416499399460288,0.0006950105891802073,1.29182163954905e-06,0.027386272742076317,0.017168917796453034,0.002581696832379352,0.21387881689246,0.0005178587602378728,0.010025104393637251,0.5197522743664988,0.012623162015409656,0.0009143839151879844,0.00028972372374835945,4.921564886374292e-07
1534.9799999999962,0.19442904444634426,0.0006958478074780981,1.1575020487488472e-06,0.027061434635121274,0.01709022984800984,0.0025704252420968732,0.21398416293121172,0.000516609643329048,0.009941719323126395,0.5198596957486983,0.012640452538277138,0.0009142913907607993,0.0002944859496851825,4.429938122075584e-07
1536.319999999996,0.19470110451355618,0.0006967184004812145,1.0460165360816202e-06,0.026729945502235154,0.01700919385589835,0.0025592088430089746,0.2140895518047203,0.0005153059398833322,0.009855702000160955,0.5199704549303636,0.012657828771075673,0.0009141155859635172,0.0002994217049193454,4.0213119721189076e-07
1537.659999999996,0.1949799913466759,0.0006976193753058306,9.524574760563937e-07,0.02639355595394938,0.016926147577955308,0.002548116720551637,0.2141941661895359,0.0005139519129586591,0.009767452252914803,0.5200841218084705,0.012675180252348843,0.0009138503746464819,0.0003045259817300702,3.677954805726058e-07
